CC COD;CT COD;CCUSTO;CONTA;2020-10
10164;42109008;10164 - RECURSOS HUMANOS - RJ;42109008 - CONSULTORIA TI;10,61
10164;42111021;10164 - RECURSOS HUMANOS - RJ;42111021 - ACOES DE RESPONSABILIDADE SOCIAL;40,15
10165;41101001;10165 - RECURSOS HUMANOS - LM;41101001 - SALARIOS;2598,39
10165;41101008;10165 - RECURSOS HUMANOS - LM;41101008 - ENCARGOS SOCIAIS - INSS;891,31
10165;41101009;10165 - RECURSOS HUMANOS - LM;41101009 - ENC. SOCIAIS - FGTS;248,29
10165;41101010;10165 - RECURSOS HUMANOS - LM;41101010 - FERIAS;288,7
10165;41101012;10165 - RECURSOS HUMANOS - LM;41101012 - DECIMO TERCEIRO SALARIO;216,54
10165;41101027;10165 - RECURSOS HUMANOS - LM;41101027 - PROVISAO PPR;238,19
10165;41102003;10165 - RECURSOS HUMANOS - LM;41102003 - UNIFORMES;162,84
10165;41102011;10165 - RECURSOS HUMANOS - LM;41102011 - ASSISTENCIA MEDICA;147,49
10165;41102017;10165 - RECURSOS HUMANOS - LM;41102017 - SEGURO DE VIDA;8,78
10165;41102021;10165 - RECURSOS HUMANOS - LM;41102021 - EXAMES MEDICOS;4090
10165;41102022;10165 - RECURSOS HUMANOS - LM;41102022 - CESTA BASICA;136,28
10165;42101015;10165 - RECURSOS HUMANOS - LM;42101015 - BENS DE PEQUENO VALOR;-50
10165;42105002;10165 - RECURSOS HUMANOS - LM;42105002 - ADVOGADO PESSOA JURIDICA;1064,21
10165;42108002;10165 - RECURSOS HUMANOS - LM;42108002 - TELEFONIA MOVEL;154,53
10165;42109011;10165 - RECURSOS HUMANOS - LM;42109011 - INTERNET;45
10165;42115001;10165 - RECURSOS HUMANOS - LM;42115001 - DEPRECIACAO;67,18
10165;49101025;10165 - RECURSOS HUMANOS - LM;49101025 - RATEIO RECEBIDO REFEITORIO;274,25
10169;42108001;10169 - GESTAO ESTRATEGICA PROJETOS RH;42108001 - TELEFONIA FIXA;32,19
10169;42109007;10169 - GESTAO ESTRATEGICA PROJETOS RH;42109007 - MANUTENCAO DE SOFTWARE;2477,28
10170;41101001;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101001 - SALARIOS;23257,38
10170;41101006;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101006 - OUTRAS REMUNERACOES;238,37
10170;41101008;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101008 - ENCARGOS SOCIAIS - INSS;5518,78
10170;41101009;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101009 - ENC. SOCIAIS - FGTS;1717,59
10170;41101010;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101010 - FERIAS;4124,86
10170;41101012;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101012 - DECIMO TERCEIRO SALARIO;3093,67
10170;41101027;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41101027 - PROVISAO PPR;4963,04
10170;41102001;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41102001 - MEDICAMENTOS;-3,43
10170;41102011;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41102011 - ASSISTENCIA MEDICA;4314,89
10170;41102014;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41102014 - DESP. ODONTOLOGICAS;0,11
10170;41102017;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41102017 - SEGURO DE VIDA;130,62
10170;41102022;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;41102022 - CESTA BASICA;136,28
10170;42101015;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42101015 - BENS DE PEQUENO VALOR;-25
10170;42105010;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42105010 - CONSULTORIA;383,5
10170;42106006;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42106006 - DESPESAS COM TAXI;27,6
10170;42108001;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42108001 - TELEFONIA FIXA;21,47
10170;42109002;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;18614,25
10170;42111002;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42111002 - MATERIAL DE ESCRITORIO;3,72
10170;42115001;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;42115001 - DEPRECIACAO;112,72
10170;49101025;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;49101025 - RATEIO RECEBIDO REFEITORIO;798,06
10170;49101026;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;49101026 - RATEIO RECEBIDO LIMPEZA;347,06
10170;49101032;10170 - ORCAMENTO E PLANEJAMENTO FINANCEIRO;49101032 - RATEIOS RECEBIDOS PROG JOVEM APRENDIZ;78,08
10180;41101001;10180 - CONTAS A RECEBER;41101001 - SALARIOS;12463,09
10180;41101002;10180 - CONTAS A RECEBER;41101002 - HORAS EXTRAS;3,98
10180;41101006;10180 - CONTAS A RECEBER;41101006 - OUTRAS REMUNERACOES;217,23
10180;41101008;10180 - CONTAS A RECEBER;41101008 - ENCARGOS SOCIAIS - INSS;4417,53
10180;41101009;10180 - CONTAS A RECEBER;41101009 - ENC. SOCIAIS - FGTS;1254,68
10180;41101010;10180 - CONTAS A RECEBER;41101010 - FERIAS;1713,65
10180;41101012;10180 - CONTAS A RECEBER;41101012 - DECIMO TERCEIRO SALARIO;1285,19
10180;41101023;10180 - CONTAS A RECEBER;41101023 - AJUDA DE CUSTO ESCOLAR;204
10180;41101025;10180 - CONTAS A RECEBER;41101025 - R.S.R. SOBRE HORA EXTRA;0,61
10180;41101027;10180 - CONTAS A RECEBER;41101027 - PROVISAO PPR;1413,72
10180;41102005;10180 - CONTAS A RECEBER;41102005 - VALE TRANSPORTE;171,12
10180;41102011;10180 - CONTAS A RECEBER;41102011 - ASSISTENCIA MEDICA;1587,32
10180;41102014;10180 - CONTAS A RECEBER;41102014 - DESP. ODONTOLOGICAS;19,15
10180;41102016;10180 - CONTAS A RECEBER;41102016 - ACORDOS JUDICIAIS;11049,51
10180;41102017;10180 - CONTAS A RECEBER;41102017 - SEGURO DE VIDA;53,78
10180;41102022;10180 - CONTAS A RECEBER;41102022 - CESTA BASICA;383,27
10180;42105010;10180 - CONTAS A RECEBER;42105010 - CONSULTORIA;12956,97
10180;42106006;10180 - CONTAS A RECEBER;42106006 - DESPESAS COM TAXI;257,93
10180;42108001;10180 - CONTAS A RECEBER;42108001 - TELEFONIA FIXA;53,66
10180;42108002;10180 - CONTAS A RECEBER;42108002 - TELEFONIA MOVEL;123,78
10180;42108003;10180 - CONTAS A RECEBER;42108003 - CORREIO;34,37
10180;42109002;10180 - CONTAS A RECEBER;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;7246,46
10180;42109005;10180 - CONTAS A RECEBER;42109005 - CONSULTORIA DATASUL;142,41
10180;42109008;10180 - CONTAS A RECEBER;42109008 - CONSULTORIA TI;40,38
10180;42111002;10180 - CONTAS A RECEBER;42111002 - MATERIAL DE ESCRITORIO;43,9
10180;42111018;10180 - CONTAS A RECEBER;42111018 - TAXAS MUNICIPAIS/ESTADUAIS/DIVERSAS;-11049,51
10180;42115001;10180 - CONTAS A RECEBER;42115001 - DEPRECIACAO;288,12
10180;42115002;10180 - CONTAS A RECEBER;42115002 - AMORTIZACAO;24,19
10180;49101025;10180 - CONTAS A RECEBER;49101025 - RATEIO RECEBIDO REFEITORIO;1173,11
10180;49101026;10180 - CONTAS A RECEBER;49101026 - RATEIO RECEBIDO LIMPEZA;520,57
10180;49101032;10180 - CONTAS A RECEBER;49101032 - RATEIOS RECEBIDOS PROG JOVEM APRENDIZ;117,12
10190;41101001;10190 - TESOURARIA E CONTAS A PAGAR;41101001 - SALARIOS;11841,47
10190;41101006;10190 - TESOURARIA E CONTAS A PAGAR;41101006 - OUTRAS REMUNERACOES;119,19
10190;41101008;10190 - TESOURARIA E CONTAS A PAGAR;41101008 - ENCARGOS SOCIAIS - INSS;3946,12
10190;41101009;10190 - TESOURARIA E CONTAS A PAGAR;41101009 - ENC. SOCIAIS - FGTS;1129,49
10190;41101010;10190 - TESOURARIA E CONTAS A PAGAR;41101010 - FERIAS;1660,05
10190;41101012;10190 - TESOURARIA E CONTAS A PAGAR;41101012 - DECIMO TERCEIRO SALARIO;1235,93
10190;41101027;10190 - TESOURARIA E CONTAS A PAGAR;41101027 - PROVISAO PPR;1474,5
10190;41102001;10190 - TESOURARIA E CONTAS A PAGAR;41102001 - MEDICAMENTOS;1,44
10190;41102011;10190 - TESOURARIA E CONTAS A PAGAR;41102011 - ASSISTENCIA MEDICA;792,7
10190;41102014;10190 - TESOURARIA E CONTAS A PAGAR;41102014 - DESP. ODONTOLOGICAS;0,11
10190;41102017;10190 - TESOURARIA E CONTAS A PAGAR;41102017 - SEGURO DE VIDA;48,3
10190;41102022;10190 - TESOURARIA E CONTAS A PAGAR;41102022 - CESTA BASICA;136,28
10190;42105002;10190 - TESOURARIA E CONTAS A PAGAR;42105002 - ADVOGADO PESSOA JURIDICA;1392,35
10190;42105010;10190 - TESOURARIA E CONTAS A PAGAR;42105010 - CONSULTORIA;15483,87
10190;42105017;10190 - TESOURARIA E CONTAS A PAGAR;42105017 - FRETES/ CARRETOS;196,36
10190;42106006;10190 - TESOURARIA E CONTAS A PAGAR;42106006 - DESPESAS COM TAXI;511,46
10190;42108001;10190 - TESOURARIA E CONTAS A PAGAR;42108001 - TELEFONIA FIXA;53,66
10190;42108002;10190 - TESOURARIA E CONTAS A PAGAR;42108002 - TELEFONIA MOVEL;335,76
10190;42108003;10190 - TESOURARIA E CONTAS A PAGAR;42108003 - CORREIO;143,23
10190;42109005;10190 - TESOURARIA E CONTAS A PAGAR;42109005 - CONSULTORIA DATASUL;142,41
10190;42110005;10190 - TESOURARIA E CONTAS A PAGAR;42110005 - SEGURO RESPONSABILIDADE CIVIL;1217,31
10190;42111009;10190 - TESOURARIA E CONTAS A PAGAR;42111009 - DESPESAS DE CARTORIO;296,53
10190;42115001;10190 - TESOURARIA E CONTAS A PAGAR;42115001 - DEPRECIACAO;423,51
10190;42115002;10190 - TESOURARIA E CONTAS A PAGAR;42115002 - AMORTIZACAO;15,98
10190;49101025;10190 - TESOURARIA E CONTAS A PAGAR;49101025 - RATEIO RECEBIDO REFEITORIO;598,57
10190;49101026;10190 - TESOURARIA E CONTAS A PAGAR;49101026 - RATEIO RECEBIDO LIMPEZA;260,29
10190;49101032;10190 - TESOURARIA E CONTAS A PAGAR;49101032 - RATEIOS RECEBIDOS PROG JOVEM APRENDIZ;58,55
10201;41101001;10201 - INFORMATICA CONTAGEM;41101001 - SALARIOS;34285,23
10201;41101002;10201 - INFORMATICA CONTAGEM;41101002 - HORAS EXTRAS;30,78
10201;41101005;10201 - INFORMATICA CONTAGEM;41101005 - AJUDA DE CUSTO;296,45
10201;41101006;10201 - INFORMATICA CONTAGEM;41101006 - OUTRAS REMUNERACOES;119,19
10201;41101008;10201 - INFORMATICA CONTAGEM;41101008 - ENCARGOS SOCIAIS - INSS;11961,38
10201;41101009;10201 - INFORMATICA CONTAGEM;41101009 - ENC. SOCIAIS - FGTS;3309,87
10201;41101010;10201 - INFORMATICA CONTAGEM;41101010 - FERIAS;3961,61
10201;41101012;10201 - INFORMATICA CONTAGEM;41101012 - DECIMO TERCEIRO SALARIO;2971,61
10201;41101025;10201 - INFORMATICA CONTAGEM;41101025 - R.S.R. SOBRE HORA EXTRA;4,74
10201;41101027;10201 - INFORMATICA CONTAGEM;41101027 - PROVISAO PPR;4459,27
10201;41101028;10201 - INFORMATICA CONTAGEM;41101028 - PROVISAO BANCO DE HORAS;245,5
10201;41102001;10201 - INFORMATICA CONTAGEM;41102001 - MEDICAMENTOS;-0,8
10201;41102011;10201 - INFORMATICA CONTAGEM;41102011 - ASSISTENCIA MEDICA;2166,44
10201;41102014;10201 - INFORMATICA CONTAGEM;41102014 - DESP. ODONTOLOGICAS;-0,66
10201;41102017;10201 - INFORMATICA CONTAGEM;41102017 - SEGURO DE VIDA;127,32
10201;42101007;10201 - INFORMATICA CONTAGEM;42101007 - OUTROS MATERIAIS DE CONSUMO;3079,55
10201;42101015;10201 - INFORMATICA CONTAGEM;42101015 - BENS DE PEQUENO VALOR;-25
10201;42101017;10201 - INFORMATICA CONTAGEM;42101017 - MATERIAL DE CONSUMO;3,6
10201;42103003;10201 - INFORMATICA CONTAGEM;42103003 - ALUGUEIS DE VEICULOS;238,13
10201;42104005;10201 - INFORMATICA CONTAGEM;42104005 - MANUTENCAO EQUIPAMENTO CPD;4695,7
10201;42105002;10201 - INFORMATICA CONTAGEM;42105002 - ADVOGADO PESSOA JURIDICA;4400,44
10201;42105013;10201 - INFORMATICA CONTAGEM;42105013 - SERVICOS EXTERNOS DE INFORMATICA;7015,4
10201;42106004;10201 - INFORMATICA CONTAGEM;42106004 - REFEICOES E LANCHES;324,81
10201;42106008;10201 - INFORMATICA CONTAGEM;42106008 - HOSPEDAGEM;80
10201;42107002;10201 - INFORMATICA CONTAGEM;42107002 - COMBUSTIVEIS - VEICULOS;513,24
10201;42107005;10201 - INFORMATICA CONTAGEM;42107005 - ESTACIONAMENTO/PEDAGIO;5,2
10201;42108001;10201 - INFORMATICA CONTAGEM;42108001 - TELEFONIA FIXA;53,66
10201;42108002;10201 - INFORMATICA CONTAGEM;42108002 - TELEFONIA MOVEL;623,31
10201;42109002;10201 - INFORMATICA CONTAGEM;42109002 - DESPESA LICENCA DE USO DE SOFTWARE;265
10201;42109003;10201 - INFORMATICA CONTAGEM;42109003 - MATERIAL DE INFORMATICA;184,96
10201;42109004;10201 - INFORMATICA CONTAGEM;42109004 - MANUTENCAO DATASUL;52124,67
10201;42109005;10201 - INFORMATICA CONTAGEM;42109005 - CONSULTORIA DATASUL;5736,81
10201;42109008;10201 - INFORMATICA CONTAGEM;42109008 - CONSULTORIA TI;279,47
10201;42109009;10201 - INFORMATICA CONTAGEM;42109009 - SERVICOS TERCEIRIZADOS DE TI;1228,97
10201;42109011;10201 - INFORMATICA CONTAGEM;42109011 - INTERNET;6431,49
10201;42111002;10201 - INFORMATICA CONTAGEM;42111002 - MATERIAL DE ESCRITORIO;1,6
10201;42115001;10201 - INFORMATICA CONTAGEM;42115001 - DEPRECIACAO;13621,67
10201;42115002;10201 - INFORMATICA CONTAGEM;42115002 - AMORTIZACAO;15948,02
10201;49101025;10201 - INFORMATICA CONTAGEM;49101025 - RATEIO RECEBIDO REFEITORIO;798,06
10201;49101026;10201 - INFORMATICA CONTAGEM;49101026 - RATEIO RECEBIDO LIMPEZA;347,06
10201;49101032;10201 - INFORMATICA CONTAGEM;49101032 - RATEIOS RECEBIDOS PROG JOVEM APRENDIZ;78,08
10202;41101001;10202 - INFORMATICA LATICINIOS;41101001 - SALARIOS;1193,48
10202;41101002;10202 - INFORMATICA LATICINIOS;41101002 - HORAS EXTRAS;95,48
10202;41101008;10202 - INFORMATICA LATICINIOS;41101008 - ENCARGOS SOCIAIS - INSS;445,23
10202;41101009;10202 - INFORMATICA LATICINIOS;41101009 - ENC. SOCIAIS - FGTS;141,43
10202;41101010;10202 - INFORMATICA LATICINIOS;41101010 - FERIAS;265,24
10202;41101012;10202 - INFORMATICA LATICINIOS;41101012 - DECIMO TERCEIRO SALARIO;198,91
10202;41101025;10202 - INFORMATICA LATICINIOS;41101025 - R.S.R. SOBRE HORA EXTRA;14,69
10202;41101027;10202 - INFORMATICA LATICINIOS;41101027 - PROVISAO PPR;218,8
10202;41101028;10202 - INFORMATICA LATICINIOS;41101028 - PROVISAO BANCO DE HORAS;401,36
10202;41102011;10202 - INFORMATICA LATICINIOS;41102011 - ASSISTENCIA MEDICA;396,75
10202;41102014;10202 - INFORMATICA LATICINIOS;41102014 - DESP. ODONTOLOGICAS;-0,87
10202;41102017;10202 - INFORMATICA LATICINIOS;41102017 - SEGURO DE VIDA;8,78
10202;41102022;10202 - INFORMATICA LATICINIOS;41102022 - CESTA BASICA;136,28
10202;42101017;10202 - INFORMATICA LATICINIOS;42101017 - MATERIAL DE CONSUMO;7,85
10202;42104005;10202 - INFORMATICA LATICINIOS;42104005 - MANUTENCAO EQUIPAMENTO CPD;1258,12
10202;42108001;10202 - INFORMATICA LATICINIOS;42108001 - TELEFONIA FIXA;3093,88
10202;42108002;10202 - INFORMATICA LATICINIOS;42108002 - TELEFONIA MOVEL;66,38
10202;42109003;10202 - INFORMATICA LATICINIOS;42109003 - MATERIAL DE INFORMATICA;370,64
10202;42109004;10202 - INFORMATICA LATICINIOS;42109004 - MANUTENCAO DATASUL;1571,02
10202;42109011;10202 - INFORMATICA LATICINIOS;42109011 - INTERNET;2567,41
10202;42115001;10202 - INFORMATICA LATICINIOS;42115001 - DEPRECIACAO;312,01
10202;49101025;10202 - INFORMATICA LATICINIOS;49101025 - RATEIO RECEBIDO REFEITORIO;287,75
10211;41101001;10211 - COMPRAS CONTAGEM;41101001 - SALARIOS;4763,89
10211;41101006;10211 - COMPRAS CONTAGEM;41101006 - OUTRAS REMUNERACOES;79,46
10211;41101008;10211 - COMPRAS CONTAGEM;41101008 - ENCARGOS SOCIAIS - INSS;1684,72
10211;41101009;10211 - COMPRAS CONTAGEM;41101009 - ENC. SOCIAIS - FGTS;486
10211;41101010;10211 - COMPRAS CONTAGEM;41101010 - FERIAS;703,94
10211;41101012;10211 - COMPRAS CONTAGEM;41101012 - DECIMO TERCEIRO SALARIO;527,96
10211;41101027;10211 - COMPRAS CONTAGEM;41101027 - PROVISAO PPR;659,34
10211;41102001;10211 - COMPRAS CONTAGEM;41102001 - MEDICAMENTOS;0,83
10211;41102003;10211 - COMPRAS CONTAGEM;41102003 - UNIFORMES;198,25
10211;41102005;10211 - COMPRAS CONTAGEM;41102005 - VALE TRANSPORTE;185,79
10211;41102011;10211 - COMPRAS CONTAGEM;41102011 - ASSISTENCIA MEDICA;792,88
10211;41102014;10211 - COMPRAS CONTAGEM;41102014 - DESP. ODONTOLOGICAS;0,21
10211;41102017;10211 - COMPRAS CONTAGEM;41102017 - SEGURO DE VIDA;23,05
10211;41102022;10211 - COMPRAS CONTAGEM;41102022 - CESTA BASICA;136,28
10211;42104004;10211 - COMPRAS CONTAGEM;42104004 - MANUTENCAO DE VEICULOS;92
10211;42107002;10211 - COMPRAS CONTAGEM;42107002 - COMBUSTIVEIS - VEICULOS;627,02
10211;42107005;10211 - COMPRAS CONTAGEM;42107005 - ESTACIONAMENTO/PEDAGIO;21,2
10211;42108001;10211 - COMPRAS CONTAGEM;42108001 - TELEFONIA FIXA;53,66
10211;42108002;10211 - COMPRAS CONTAGEM;42108002 - TELEFONIA MOVEL;106,27
10211;42108003;10211 - COMPRAS CONTAGEM;42108003 - CORREIO;98,05
10211;42109008;10211 - COMPRAS CONTAGEM;42109008 - CONSULTORIA TI;2,63
10211;42111002;10211 - COMPRAS CONTAGEM;42111002 - MATERIAL DE ESCRITORIO;10,15
10211;42111021;10211 - COMPRAS CONTAGEM;42111021 - ACOES DE RESPONSABILIDADE SOCIAL;20,07
10211;42115001;10211 - COMPRAS CONTAGEM;42115001 - DEPRECIACAO;135,66
10211;49101025;10211 - COMPRAS CONTAGEM;49101025 - RATEIO RECEBIDO REFEITORIO;399,04
10211;49101026;10211 - COMPRAS CONTAGEM;49101026 - RATEIO RECEBIDO LIMPEZA;173,51
10211;49101032;10211 - COMPRAS CONTAGEM;49101032 - RATEIOS RECEBIDOS PROG JOVEM APRENDIZ;39,04
10212;41101001;10212 - COMPRAS LATICINIOS;41101001 - SALARIOS;2131,06
10212;41101008;10212 - COMPRAS LATICINIOS;41101008 - ENCARGOS SOCIAIS - INSS;734,81
10212;41101009;10212 - COMPRAS LATICINIOS;41101009 - ENC. SOCIAIS - FGTS;220,22
10212;41101010;10212 - COMPRAS LATICINIOS;41101010 - FERIAS;355,4
10212;41101012;10212 - COMPRAS LATICINIOS;41101012 - DECIMO TERCEIRO SALARIO;266,39
10212;41101027;10212 - COMPRAS LATICINIOS;41101027 - PROVISAO PPR;293,02
10212;41101028;10212 - COMPRAS LATICINIOS;41101028 - PROVISAO BANCO DE HORAS;-347,79
10212;41102011;10212 - COMPRAS LATICINIOS;41102011 - ASSISTENCIA MEDICA;538,45
10212;41102014;10212 - COMPRAS LATICINIOS;41102014 - DESP. ODONTOLOGICAS;1,09
10212;41102017;10212 - COMPRAS LATICINIOS;41102017 - SEGURO DE VIDA;10,98
10212;42108002;10212 - COMPRAS LATICINIOS;42108002 - TELEFONIA MOVEL;119,24
10212;42109003;10212 - COMPRAS LATICINIOS;42109003 - MATERIAL DE INFORMATICA;33,87
10212;42109011;10212 - COMPRAS LATICINIOS;42109011 - INTERNET;45
10212;42115001;10212 - COMPRAS LATICINIOS;42115001 - DEPRECIACAO;2,52
10212;49101025;10212 - COMPRAS LATICINIOS;49101025 - RATEIO RECEBIDO REFEITORIO;301,25
10213;41101001;10213 - COMPRAS ESTRATEGICAS;41101001 - SALARIOS;24996,39
10213;41101008;10213 - COMPRAS ESTRATEGICAS;41101008 - ENCARGOS SOCIAIS - INSS;8683,58
10213;41101009;10213 - COMPRAS ESTRATEGICAS;41101009 - ENC. SOCIAIS - FGTS;2388,55
10213;41101010;10213 - COMPRAS ESTRATEGICAS;41101010 - FERIAS;2777,39
10213;41101012;10213 - COMPRAS ESTRATEGICAS;41101012 - DECIMO TERCEIRO SALARIO;2083,03
10213;41101027;10213 - COMPRAS ESTRATEGICAS;41101027 - PROVISAO PPR;3851,34
10213;41102001;10213 - COMPRAS ESTRATEGICAS;41102001 - MEDICAMENTOS;0,35
10213;41102011;10213 - COMPRAS ESTRATEGICAS;41102011 - ASSISTENCIA MEDICA;1134,45
10213;41102014;10213 - COMPRAS ESTRATEGICAS;41102014 - DESP. ODONTOLOGICAS;0,11
10213;41102017;10213 - COMPRAS ESTRATEGICAS;41102017 - SEGURO DE VIDA;88,91
10213;42101015;10213 - COMPRAS ESTRATEGICAS;42101015 - BENS DE PEQUENO VALOR;-25
10213;42108001;10213 - COMPRAS ESTRATEGICAS;42108001 - TELEFONIA FIXA;53,66
10213;42108002;10213 - COMPRAS ESTRATEGICAS;42108002 - TELEFONIA MOVEL;128,2
10213;42115001;10213 - COMPRAS ESTRATEGICAS;42115001 - DEPRECIACAO;106,06
10213;49101025;10213 - COMPRAS ESTRATEGICAS;49101025 - RATEIO RECEBIDO REFEITORIO;363,04
10213;49101026;10213 - COMPRAS ESTRATEGICAS;49101026 - RATEIO RECEBIDO LIMPEZA;173,51
10213;49101032;10213 - COMPRAS ESTRATEGICAS;49101032 - RATEIOS RECEBIDOS PROG JOVEM APRENDIZ;39,04
10220;41101001;10220 - REFEITORIO CONTAGEM;41101001 - SALARIOS;19749,03
10220;41101002;10220 - REFEITORIO CONTAGEM;41101002 - HORAS EXTRAS;424,25
10220;41101003;10220 - REFEITORIO CONTAGEM;41101003 - ADICIONAIS DE SALARIOS;823,77
10220;41101006;10220 - REFEITORIO CONTAGEM;41101006 - OUTRAS REMUNERACOES;87,41
10220;41101008;10220 - REFEITORIO CONTAGEM;41101008 - ENCARGOS SOCIAIS - INSS;7229,51
10220;41101009;10220 - REFEITORIO CONTAGEM;41101009 - ENC. SOCIAIS - FGTS;2015,32
10220;41101010;10220 - REFEITORIO CONTAGEM;41101010 - FERIAS;2218,35
10220;41101012;10220 - REFEITORIO CONTAGEM;41101012 - DECIMO TERCEIRO SALARIO;1823,54
10220;41101025;10220 - REFEITORIO CONTAGEM;41101025 - R.S.R. SOBRE HORA EXTRA;65,27
10220;41101027;10220 - REFEITORIO CONTAGEM;41101027 - PROVISAO PPR;2011,48
10220;41101028;10220 - REFEITORIO CONTAGEM;41101028 - PROVISAO BANCO DE HORAS;431,75
10220;41102001;10220 - REFEITORIO CONTAGEM;41102001 - MEDICAMENTOS;0,02
10220;41102003;10220 - REFEITORIO CONTAGEM;41102003 - UNIFORMES;101,38
10220;41102004;10220 - REFEITORIO CONTAGEM;41102004 - EPI;716,41
10220;41102005;10220 - REFEITORIO CONTAGEM;41102005 - VALE TRANSPORTE;826,75
10220;41102008;10220 - REFEITORIO CONTAGEM;41102008 - REFEITORIO;44038,56
10220;41102010;10220 - REFEITORIO CONTAGEM;41102010 - MATERIAL DESCARTAVEL;16,88
10220;41102011;10220 - REFEITORIO CONTAGEM;41102011 - ASSISTENCIA MEDICA;4173,07
10220;41102013;10220 - REFEITORIO CONTAGEM;41102013 - MAO-DE-OBRA ESTAGIARIOS;1045
10220;41102014;10220 - REFEITORIO CONTAGEM;41102014 - DESP. ODONTOLOGICAS;-1,1
10220;41102017;10220 - REFEITORIO CONTAGEM;41102017 - SEGURO DE VIDA;83,42
10220;41102022;10220 - REFEITORIO CONTAGEM;41102022 - CESTA BASICA;1439,41
10220;42101005;10220 - REFEITORIO CONTAGEM;42101005 - COMBUSTIVEIS/ LUBRIFICANTES - INDUSTRIA;2496,24
10220;42101017;10220 - REFEITORIO CONTAGEM;42101017 - MATERIAL DE CONSUMO;2676,15
10220;42103001;10220 - REFEITORIO CONTAGEM;42103001 - ALUGUEIS DE EQUIPAMENTOS;811,54
10220;42104003;10220 - REFEITORIO CONTAGEM;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;1,13
10220;42104004;10220 - REFEITORIO CONTAGEM;42104004 - MANUTENCAO DE VEICULOS;20
10220;42106004;10220 - REFEITORIO CONTAGEM;42106004 - REFEICOES E LANCHES;8183,46
10220;42107003;10220 - REFEITORIO CONTAGEM;42107003 - IPVA;33,69
10220;42108001;10220 - REFEITORIO CONTAGEM;42108001 - TELEFONIA FIXA;53,66
10220;42108002;10220 - REFEITORIO CONTAGEM;42108002 - TELEFONIA MOVEL;101,72
10220;42109008;10220 - REFEITORIO CONTAGEM;42109008 - CONSULTORIA TI;208,48
10220;42111001;10220 - REFEITORIO CONTAGEM;42111001 - MATERIAL DE LIMPEZA;2351,78
10220;42111002;10220 - REFEITORIO CONTAGEM;42111002 - MATERIAL DE ESCRITORIO;92,84
10220;42111022;10220 - REFEITORIO CONTAGEM;42111022 - CONFRATERNIZACAO, FESTAS e EVENTOS;97,72
10220;42115001;10220 - REFEITORIO CONTAGEM;42115001 - DEPRECIACAO;857,07
10220;42115002;10220 - REFEITORIO CONTAGEM;42115002 - AMORTIZACAO;11,86
10220;42117001;10220 - REFEITORIO CONTAGEM;42117001 - CONSUMO DE PRODUTO ACABADO;1330,24
10220;42117003;10220 - REFEITORIO CONTAGEM;42117003 - CONSUMO DE MATERIA PRIMA;4916,71
10220;49101025;10220 - REFEITORIO CONTAGEM;49101025 - RATEIO RECEBIDO REFEITORIO;-112330,78
10221;41101001;10221 - REFEITORIO LATICINIOS;41101001 - SALARIOS;5468,7
10221;41101008;10221 - REFEITORIO LATICINIOS;41101008 - ENCARGOS SOCIAIS - INSS;1875,87
10221;41101009;10221 - REFEITORIO LATICINIOS;41101009 - ENC. SOCIAIS - FGTS;522,56
10221;41101010;10221 - REFEITORIO LATICINIOS;41101010 - FERIAS;607,62
10221;41101012;10221 - REFEITORIO LATICINIOS;41101012 - DECIMO TERCEIRO SALARIO;455,72
10221;41101027;10221 - REFEITORIO LATICINIOS;41101027 - PROVISAO PPR;624,21
10221;41101028;10221 - REFEITORIO LATICINIOS;41101028 - PROVISAO BANCO DE HORAS;6,6
10221;41102003;10221 - REFEITORIO LATICINIOS;41102003 - UNIFORMES;134,55
10221;41102004;10221 - REFEITORIO LATICINIOS;41102004 - EPI;54,97
10221;41102008;10221 - REFEITORIO LATICINIOS;41102008 - REFEITORIO;17803,9
